transaction_id,timestamp,sender_id,receiver_id,sender_country,receiver_country,amount_eur,is_flagged,flag_reason,risk_score
TXN4014,2023-02-11 19:30:00,CUST1935,CUST2522,Luxembourg,Cyprus,7274.02,False,Clean,23.79
TXN4015,2023-02-11 19:45:00,CUST1293,CUST2546,Cyprus,Luxembourg,10719.95,False,Clean,14.15
TXN4016,2023-02-11 20:00:00,CUST1955,CUST2548,Germany,Cyprus,4978.24,False,Clean,23.54
TXN4017,2023-02-11 20:15:00,CUST1570,CUST2921,Germany,Germany,5071.57,False,Clean,13.27
TXN4018,2023-02-11 20:30:00,CUST1649,CUST2518,Cyprus,Malta,1378.01,True,Layering,82.05
TXN4019,2023-02-11 20:45:00,CUST1610,CUST2920,Netherlands,Estonia,10458.91,False,Clean,32.36
TXN4020,2023-02-11 21:00:00,CUST1703,CUST2914,Latvia,Lithuania,8733.48,False,Clean,31.5
TXN4021,2023-02-11 21:15:00,CUST1242,CUST2215,Netherlands,Luxembourg,5566.66,False,Clean,34.12
TXN4022,2023-02-11 21:30:00,CUST1830,CUST2134,Malta,Latvia,10725.24,False,Clean,26.5
TXN4023,2023-02-11 21:45:00,CUST1560,CUST2285,Netherlands,Luxembourg,8291.69,False,Clean,25.48
TXN4024,2023-02-11 22:00:00,CUST1959,CUST2126,Netherlands,Lithuania,7304.05,False,Clean,21.77
TXN4025,2023-02-11 22:15:00,CUST1031,CUST2921,Luxembourg,Netherlands,7914.21,False,Clean,8.78
TXN4026,2023-02-11 22:30:00,CUST1390,CUST2439,Cyprus,Malta,9727.05,False,Clean,10.68
TXN4027,2023-02-11 22:45:00,CUST1276,CUST2849,Cyprus,Netherlands,10070.04,False,Clean,13.68
TXN4028,2023-02-11 23:00:00,CUST1531,CUST2686,Malta,Latvia,9782.11,True,Structuring,89.61
TXN4029,2023-02-11 23:15:00,CUST1153,CUST2152,Malta,Lithuania,9705.09,True,Structuring,82.81
TXN4030,2023-02-11 23:30:00,CUST1382,CUST2331,Luxembourg,Malta,2771.2,False,Clean,32.69
TXN4031,2023-02-11 23:45:00,CUST1067,CUST2538,Cyprus,Malta,9771.17,True,Layering,80.28
TXN4032,2023-02-12 00:00:00,CUST1877,CUST2383,Netherlands,Latvia,13156.66,False,Clean,26.47
TXN4033,2023-02-12 00:15:00,CUST1883,CUST2115,Latvia,Lithuania,6437.7,False,Clean,8.31
TXN4034,2023-02-12 00:30:00,CUST1213,CUST2894,Germany,Latvia,2958.04,False,Clean,13.07
TXN4035,2023-02-12 00:45:00,CUST1654,CUST2482,Lithuania,Cyprus,11470.74,False,Clean,33.76
TXN4036,2023-02-12 01:00:00,CUST1375,CUST2284,Germany,Lithuania,12571.1,False,Clean,12.98
TXN4037,2023-02-12 01:15:00,CUST1743,CUST2899,Malta,Netherlands,13268.45,False,Clean,13.9
TXN4038,2023-02-12 01:30:00,CUST1212,CUST2075,Malta,Latvia,9299.06,False,Clean,10.93
TXN4039,2023-02-12 01:45:00,CUST1078,CUST2166,Germany,Luxembourg,12980.56,False,Clean,8.87
TXN4040,2023-02-12 02:00:00,CUST1725,CUST2189,Lithuania,Netherlands,723.52,False,Clean,12.0
TXN4041,2023-02-12 02:15:00,CUST1627,CUST2078,Netherlands,Latvia,2054.92,False,Clean,24.27
TXN4042,2023-02-12 02:30:00,CUST1603,CUST2947,Latvia,Luxembourg,1842.35,False,Clean,18.66
TXN4043,2023-02-12 02:45:00,CUST1781,CUST2602,Latvia,Luxembourg,10832.77,False,Clean,21.61
TXN4044,2023-02-12 03:00:00,CUST1922,CUST2688,Germany,Germany,1508.94,False,Clean,8.67
TXN4045,2023-02-12 03:15:00,CUST1380,CUST2021,Cyprus,Malta,7697.28,True,Layering,68.89
TXN4046,2023-02-12 03:30:00,CUST1679,CUST2566,Luxembourg,Netherlands,7354.25,False,Clean,28.52
TXN4047,2023-02-12 03:45:00,CUST1057,CUST2184,Malta,Netherlands,5005.2,False,Clean,5.65
TXN4048,2023-02-12 04:00:00,CUST1795,CUST2871,Estonia,Estonia,13120.87,False,Clean,16.51
TXN4049,2023-02-12 04:15:00,CUST1025,CUST2222,Netherlands,Malta,2971.28,False,Clean,7.06
TXN4050,2023-02-12 04:30:00,CUST1880,CUST2827,Luxembourg,Cyprus,5610.71,False,Clean,28.76
TXN4051,2023-02-12 04:45:00,CUST1446,CUST2328,Germany,Netherlands,11725.49,False,Clean,27.12
TXN4052,2023-02-12 05:00:00,CUST1065,CUST2179,Latvia,Lithuania,941.12,False,Clean,32.06
TXN4053,2023-02-12 05:15:00,CUST1920,CUST2788,Malta,Malta,10257.78,False,Clean,12.09
TXN4054,2023-02-12 05:30:00,CUST1759,CUST2112,Luxembourg,Luxembourg,12337.77,False,Clean,18.69
TXN4055,2023-02-12 05:45:00,CUST1253,CUST2736,Luxembourg,Latvia,14017.88,False,Clean,10.53
TXN4056,2023-02-12 06:00:00,CUST1898,CUST2726,Cyprus,Germany,13206.3,False,Clean,16.14
TXN4057,2023-02-12 06:15:00,CUST1967,CUST2059,Cyprus,Lithuania,5131.07,False,Clean,20.67
TXN4058,2023-02-12 06:30:00,CUST1043,CUST2327,Lithuania,Malta,9002.28,False,Clean,6.6
TXN4059,2023-02-12 06:45:00,CUST1096,CUST2905,Lithuania,Lithuania,1620.76,False,Clean,26.45
TXN4060,2023-02-12 07:00:00,CUST1553,CUST2621,Germany,Lithuania,4239.12,False,Clean,21.3
TXN4061,2023-02-12 07:15:00,CUST1226,CUST2897,Luxembourg,Lithuania,1866.22,False,Clean,29.87
TXN4062,2023-02-12 07:30:00,CUST1773,CUST2669,Estonia,Malta,5070.22,False,Clean,13.15
TXN4063,2023-02-12 07:45:00,CUST1678,CUST2191,Latvia,Germany,13190.21,False,Clean,32.1
TXN4064,2023-02-12 08:00:00,CUST1435,CUST2200,Germany,Luxembourg,5533.92,False,Clean,34.96
TXN4065,2023-02-12 08:15:00,CUST1790,CUST2312,Estonia,Estonia,8647.52,False,Clean,32.58
TXN4066,2023-02-12 08:30:00,CUST1600,CUST2708,Malta,Cyprus,6784.02,False,Clean,28.34
TXN4067,2023-02-12 08:45:00,CUST1378,CUST2035,Cyprus,Malta,7154.29,True,Layering,79.58
TXN4068,2023-02-12 09:00:00,CUST1177,CUST2379,Cyprus,Netherlands,14558.79,False,Clean,22.21
TXN4069,2023-02-12 09:15:00,CUST1426,CUST2387,Netherlands,Malta,4794.24,False,Clean,10.7
TXN4070,2023-02-12 09:30:00,CUST1914,CUST2758,Luxembourg,Lithuania,9596.2,False,Clean,25.31
TXN4071,2023-02-12 09:45:00,CUST1708,CUST2237,Malta,Luxembourg,6590.91,False,Clean,26.38
TXN4072,2023-02-12 10:00:00,CUST1306,CUST2616,Cyprus,Netherlands,1386.62,False,Clean,34.56
TXN4073,2023-02-12 10:15:00,CUST1778,CUST2519,Latvia,Malta,7595.3,False,Clean,21.24
TXN4074,2023-02-12 10:30:00,CUST1503,CUST2283,Latvia,Netherlands,12293.48,False,Clean,13.14
TXN4075,2023-02-12 10:45:00,CUST1267,CUST2001,Cyprus,Lithuania,1931.92,False,Clean,25.51
TXN4076,2023-02-12 11:00:00,CUST1585,CUST2731,Malta,Estonia,1509.08,False,Clean,34.38
TXN4077,2023-02-12 11:15:00,CUST1007,CUST2464,Cyprus,Malta,2727.66,False,Clean,10.32
TXN4078,2023-02-12 11:30:00,CUST1919,CUST2230,Estonia,Netherlands,11583.8,False,Clean,14.78
TXN4079,2023-02-12 11:45:00,CUST1507,CUST2967,Germany,Latvia,10997.93,False,Clean,21.26
TXN4080,2023-02-12 12:00:00,CUST1475,CUST2172,Lithuania,Netherlands,8692.76,False,Clean,10.11
TXN4081,2023-02-12 12:15:00,CUST1296,CUST2087,Estonia,Cyprus,7289.28,False,Clean,5.67
TXN4082,2023-02-12 12:30:00,CUST1163,CUST2553,Netherlands,Lithuania,13380.72,False,Clean,15.11
TXN4083,2023-02-12 12:45:00,CUST1484,CUST2123,Cyprus,Germany,11617.12,False,Clean,30.96
TXN4084,2023-02-12 13:00:00,CUST1596,CUST2843,Netherlands,Netherlands,12273.16,False,Clean,6.3
TXN4085,2023-02-12 13:15:00,CUST1071,CUST2298,Netherlands,Estonia,12292.3,False,Clean,17.87
TXN4086,2023-02-12 13:30:00,CUST1566,CUST2885,Estonia,Latvia,9819.4,False,Clean,27.87
TXN4087,2023-02-12 13:45:00,CUST1904,CUST2929,Lithuania,Latvia,9757.6,True,Structuring,76.95
TXN4088,2023-02-12 14:00:00,CUST1558,CUST2690,Malta,Germany,13037.83,False,Clean,34.56
TXN4089,2023-02-12 14:15:00,CUST1910,CUST2575,Latvia,Luxembourg,13927.11,False,Clean,17.66
TXN4090,2023-02-12 14:30:00,CUST1943,CUST2484,Germany,Cyprus,845.19,False,Clean,33.51
TXN4091,2023-02-12 14:45:00,CUST1237,CUST2165,Luxembourg,Germany,1247.55,False,Clean,6.06
TXN4092,2023-02-12 15:00:00,CUST1103,CUST2699,Latvia,Cyprus,14401.78,False,Clean,27.38
TXN4093,2023-02-12 15:15:00,CUST1209,CUST2383,Lithuania,Netherlands,4518.83,False,Clean,24.28
TXN4094,2023-02-12 15:30:00,CUST1553,CUST2209,Luxembourg,Lithuania,13163.86,False,Clean,12.49
TXN4095,2023-02-12 15:45:00,CUST1827,CUST2739,Latvia,Estonia,6137.53,False,Clean,20.22
TXN4096,2023-02-12 16:00:00,CUST1467,CUST2432,Cyprus,Latvia,2226.95,False,Clean,8.89
TXN4097,2023-02-12 16:15:00,CUST1453,CUST2389,Cyprus,Germany,1666.43,False,Clean,31.15
TXN4098,2023-02-12 16:30:00,CUST1267,CUST2560,Estonia,Estonia,2769.36,False,Clean,15.74
TXN4099,2023-02-12 16:45:00,CUST1385,CUST2224,Netherlands,Cyprus,4123.45,False,Clean,23.78
TXN4100,2023-02-12 17:00:00,CUST1774,CUST2003,Luxembourg,Lithuania,7583.52,False,Clean,9.76
TXN4101,2023-02-12 17:15:00,CUST1847,CUST2372,Lithuania,Latvia,10671.72,False,Clean,11.18
TXN4102,2023-02-12 17:30:00,CUST1386,CUST2687,Lithuania,Latvia,14802.78,False,Clean,34.76
TXN4103,2023-02-12 17:45:00,CUST1876,CUST2446,Latvia,Cyprus,6901.85,False,Clean,27.59
TXN4104,2023-02-12 18:00:00,CUST1258,CUST2611,Estonia,Lithuania,8013.68,False,Clean,33.86
TXN4105,2023-02-12 18:15:00,CUST1282,CUST2116,Cyprus,Malta,8066.33,True,Layering,82.26
TXN4106,2023-02-12 18:30:00,CUST1625,CUST2270,Latvia,Lithuania,8321.8,False,Clean,9.94
TXN4107,2023-02-12 18:45:00,CUST1874,CUST2447,Lithuania,Latvia,8007.24,False,Clean,20.09
TXN4108,2023-02-12 19:00:00,CUST1039,CUST2368,Latvia,Netherlands,627.23,False,Clean,19.84
TXN4109,2023-02-12 19:15:00,CUST1485,CUST2253,Netherlands,Cyprus,525.01,False,Clean,10.25
TXN4110,2023-02-12 19:30:00,CUST1928,CUST2317,Latvia,Lithuania,1916.16,False,Clean,27.0
TXN4111,2023-02-12 19:45:00,CUST1219,CUST2415,Luxembourg,Estonia,1972.57,False,Clean,15.85
TXN4112,2023-02-12 20:00:00,CUST1128,CUST2095,Netherlands,Luxembourg,10721.01,False,Clean,10.59
TXN4113,2023-02-12 20:15:00,CUST1519,CUST2785,Lithuania,Netherlands,3471.28,False,Clean,14.96
TXN4114,2023-02-12 20:30:00,CUST1612,CUST2892,Estonia,Malta,13473.35,False,Clean,21.91
TXN4115,2023-02-12 20:45:00,CUST1927,CUST2024,Cyprus,Estonia,13964.79,False,Clean,26.79
TXN4116,2023-02-12 21:00:00,CUST1891,CUST2628,Luxembourg,Cyprus,14650.45,False,Clean,19.46
TXN4117,2023-02-12 21:15:00,CUST1687,CUST2663,Netherlands,Latvia,14116.68,False,Clean,20.77
TXN4118,2023-02-12 21:30:00,CUST1618,CUST2850,Estonia,Malta,4442.38,False,Clean,9.17
TXN4119,2023-02-12 21:45:00,CUST1612,CUST2050,Estonia,Estonia,7891.76,False,Clean,32.44
TXN4120,2023-02-12 22:00:00,CUST1259,CUST2502,Netherlands,Netherlands,3044.1,False,Clean,32.86
TXN4121,2023-02-12 22:15:00,CUST1989,CUST2718,Lithuania,Malta,12190.04,False,Clean,25.5
TXN4122,2023-02-12 22:30:00,CUST1965,CUST2498,Germany,Malta,13382.26,False,Clean,5.53
TXN4123,2023-02-12 22:45:00,CUST1365,CUST2335,Estonia,Lithuania,12843.69,False,Clean,21.11
TXN4124,2023-02-12 23:00:00,CUST1757,CUST2079,Estonia,Germany,6783.82,False,Clean,23.88
TXN4125,2023-02-12 23:15:00,CUST1786,CUST2582,Lithuania,Estonia,11500.77,False,Clean,34.84
TXN4126,2023-02-12 23:30:00,CUST1543,CUST2027,Lithuania,Germany,1914.9,False,Clean,34.88
TXN4127,2023-02-12 23:45:00,CUST1648,CUST2271,Latvia,Cyprus,1083.55,False,Clean,30.73
TXN4128,2023-02-13 00:00:00,CUST1523,CUST2562,Lithuania,Estonia,11421.93,False,Clean,6.91
TXN4129,2023-02-13 00:15:00,CUST1906,CUST2804,Estonia,Estonia,6667.65,False,Clean,33.6
TXN4130,2023-02-13 00:30:00,CUST1813,CUST2247,Netherlands,Lithuania,14935.46,False,Clean,23.38
TXN4131,2023-02-13 00:45:00,CUST1886,CUST2776,Germany,Latvia,1910.19,False,Clean,29.03
TXN4132,2023-02-13 01:00:00,CUST1015,CUST2591,Malta,Netherlands,12906.6,False,Clean,17.22
TXN4133,2023-02-13 01:15:00,CUST1128,CUST2387,Latvia,Netherlands,7459.75,False,Clean,14.59
TXN4134,2023-02-13 01:30:00,CUST1574,CUST2702,Malta,Netherlands,12493.68,False,Clean,18.9
TXN4135,2023-02-13 01:45:00,CUST1108,CUST2559,Netherlands,Luxembourg,12348.35,False,Clean,9.41
TXN4136,2023-02-13 02:00:00,CUST1886,CUST2973,Germany,Cyprus,13781.88,False,Clean,15.71
TXN4137,2023-02-13 02:15:00,CUST1532,CUST2361,Germany,Malta,4818.83,False,Clean,30.73
TXN4138,2023-02-13 02:30:00,CUST1669,CUST2866,Germany,Latvia,14272.09,False,Clean,6.14
TXN4139,2023-02-13 02:45:00,CUST1268,CUST2984,Cyprus,Germany,2699.17,False,Clean,9.53
TXN4140,2023-02-13 03:00:00,CUST1161,CUST2488,Netherlands,Netherlands,1688.55,False,Clean,8.75
TXN4141,2023-02-13 03:15:00,CUST1259,CUST2352,Luxembourg,Luxembourg,6758.43,False,Clean,17.09
TXN4142,2023-02-13 03:30:00,CUST1923,CUST2701,Latvia,Germany,12510.68,False,Clean,34.91
TXN4143,2023-02-13 03:45:00,CUST1101,CUST2928,Latvia,Latvia,7364.61,False,Clean,10.2
TXN4144,2023-02-13 04:00:00,CUST1505,CUST2256,Germany,Cyprus,12524.66,False,Clean,9.36
TXN4145,2023-02-13 04:15:00,CUST1734,CUST2222,Netherlands,Latvia,11080.46,False,Clean,32.45
TXN4146,2023-02-13 04:30:00,CUST1570,CUST2884,Cyprus,Lithuania,3536.71,False,Clean,31.46
TXN4147,2023-02-13 04:45:00,CUST1246,CUST2753,Germany,Malta,14258.78,False,Clean,5.97
TXN4148,2023-02-13 05:00:00,CUST1639,CUST2781,Lithuania,Netherlands,1381.33,False,Clean,27.55
TXN4149,2023-02-13 05:15:00,CUST1794,CUST2001,Luxembourg,Cyprus,13525.06,False,Clean,24.66
TXN4150,2023-02-13 05:30:00,CUST1836,CUST2546,Malta,Lithuania,4914.43,False,Clean,28.03
TXN4151,2023-02-13 05:45:00,CUST1536,CUST2446,Latvia,Netherlands,7752.15,False,Clean,19.84
TXN4152,2023-02-13 06:00:00,CUST1130,CUST2079,Malta,Latvia,6624.1,False,Clean,34.74
TXN4153,2023-02-13 06:15:00,CUST1352,CUST2236,Estonia,Latvia,2991.6,False,Clean,6.32
TXN4154,2023-02-13 06:30:00,CUST1195,CUST2334,Germany,Luxembourg,5693.13,False,Clean,12.03
TXN4155,2023-02-13 06:45:00,CUST1792,CUST2889,Lithuania,Estonia,3297.55,False,Clean,16.9
TXN4156,2023-02-13 07:00:00,CUST1915,CUST2349,Latvia,Estonia,3456.35,False,Clean,18.49
TXN4157,2023-02-13 07:15:00,CUST1929,CUST2098,Malta,Latvia,3212.32,False,Clean,32.64
TXN4158,2023-02-13 07:30:00,CUST1665,CUST2082,Luxembourg,Latvia,7590.75,False,Clean,21.8
TXN4159,2023-02-13 07:45:00,CUST1381,CUST2502,Cyprus,Germany,12070.0,False,Clean,6.35
TXN4160,2023-02-13 08:00:00,CUST1644,CUST2967,Netherlands,Luxembourg,8750.07,False,Clean,17.24
TXN4161,2023-02-13 08:15:00,CUST1226,CUST2477,Latvia,Malta,13451.5,False,Clean,17.49
TXN4162,2023-02-13 08:30:00,CUST1700,CUST2927,Luxembourg,Germany,9729.9,False,Clean,33.96
TXN4163,2023-02-13 08:45:00,CUST1475,CUST2704,Malta,Malta,10495.43,False,Clean,22.98
TXN4164,2023-02-13 09:00:00,CUST1476,CUST2765,Netherlands,Lithuania,10180.3,False,Clean,24.07
TXN4165,2023-02-13 09:15:00,CUST1264,CUST2921,Malta,Estonia,7017.16,False,Clean,26.4
TXN4166,2023-02-13 09:30:00,CUST1371,CUST2550,Netherlands,Estonia,10495.41,False,Clean,28.1
TXN4167,2023-02-13 09:45:00,CUST1485,CUST2014,Cyprus,Luxembourg,1510.76,False,Clean,24.05
TXN4168,2023-02-13 10:00:00,CUST1433,CUST2392,Cyprus,Latvia,12967.85,False,Clean,12.12
TXN4169,2023-02-13 10:15:00,CUST1645,CUST2347,Germany,Latvia,11778.28,False,Clean,31.22
TXN4170,2023-02-13 10:30:00,CUST1210,CUST2310,Germany,Lithuania,4055.83,False,Clean,26.96
TXN4171,2023-02-13 10:45:00,CUST1571,CUST2386,Latvia,Cyprus,11636.47,False,Clean,27.26
TXN4172,2023-02-13 11:00:00,CUST1939,CUST2209,Cyprus,Cyprus,683.32,False,Clean,34.9
TXN4173,2023-02-13 11:15:00,CUST1376,CUST2357,Lithuania,Luxembourg,3650.08,False,Clean,29.08
TXN4174,2023-02-13 11:30:00,CUST1394,CUST2974,Malta,Cyprus,1444.49,False,Clean,29.87
TXN4175,2023-02-13 11:45:00,CUST1449,CUST2601,Malta,Estonia,11813.29,False,Clean,33.54
TXN4176,2023-02-13 12:00:00,CUST1942,CUST2568,Malta,Germany,11460.18,False,Clean,9.53
TXN4177,2023-02-13 12:15:00,CUST1363,CUST2094,Latvia,Cyprus,12297.72,False,Clean,19.93
TXN4178,2023-02-13 12:30:00,CUST1875,CUST2093,Malta,Netherlands,564.98,False,Clean,22.42
TXN4179,2023-02-13 12:45:00,CUST1456,CUST2340,Estonia,Luxembourg,7767.87,False,Clean,14.88
TXN4180,2023-02-13 13:00:00,CUST1724,CUST2597,Netherlands,Lithuania,10720.12,False,Clean,30.18
TXN4181,2023-02-13 13:15:00,CUST1727,CUST2445,Malta,Cyprus,2753.32,False,Clean,27.87
TXN4182,2023-02-13 13:30:00,CUST1225,CUST2757,Luxembourg,Netherlands,9921.97,False,Clean,26.63
TXN4183,2023-02-13 13:45:00,CUST1981,CUST2022,Cyprus,Malta,1719.6,True,Layering,86.9
TXN4184,2023-02-13 14:00:00,CUST1130,CUST2291,Germany,Germany,3129.22,False,Clean,12.78
TXN4185,2023-02-13 14:15:00,CUST1587,CUST2485,Malta,Germany,7399.05,False,Clean,27.06
TXN4186,2023-02-13 14:30:00,CUST1475,CUST2784,Luxembourg,Cyprus,9976.69,False,Clean,21.54
TXN4187,2023-02-13 14:45:00,CUST1797,CUST2306,Lithuania,Luxembourg,2615.1,False,Clean,14.39
TXN4188,2023-02-13 15:00:00,CUST1985,CUST2634,Luxembourg,Luxembourg,3185.74,False,Clean,9.82
TXN4189,2023-02-13 15:15:00,CUST1276,CUST2128,Cyprus,Netherlands,3464.47,False,Clean,31.88
TXN4190,2023-02-13 15:30:00,CUST1155,CUST2625,Cyprus,Lithuania,3961.16,False,Clean,22.86
TXN4191,2023-02-13 15:45:00,CUST1759,CUST2939,Germany,Netherlands,3785.03,False,Clean,29.75
TXN4192,2023-02-13 16:00:00,CUST1217,CUST2273,Estonia,Lithuania,6229.66,False,Clean,21.36
TXN4193,2023-02-13 16:15:00,CUST1189,CUST2848,Latvia,Cyprus,9979.95,False,Clean,11.6
TXN4194,2023-02-13 16:30:00,CUST1416,CUST2442,Latvia,Lithuania,6851.46,False,Clean,15.13
TXN4195,2023-02-13 16:45:00,CUST1980,CUST2503,Lithuania,Latvia,11751.62,False,Clean,16.45
TXN4196,2023-02-13 17:00:00,CUST1674,CUST2130,Germany,Estonia,10929.39,False,Clean,34.19
TXN4197,2023-02-13 17:15:00,CUST1691,CUST2132,Germany,Malta,2334.64,False,Clean,5.17
TXN4198,2023-02-13 17:30:00,CUST1545,CUST2597,Estonia,Estonia,1208.2,False,Clean,34.57
TXN4199,2023-02-13 17:45:00,CUST1040,CUST2935,Malta,Germany,13230.15,False,Clean,34.41
TXN4200,2023-02-13 18:00:00,CUST1306,CUST2482,Latvia,Latvia,1657.55,False,Clean,34.88
TXN4201,2023-02-13 18:15:00,CUST1942,CUST2862,Malta,Estonia,9754.96,True,Structuring,88.73
TXN4202,2023-02-13 18:30:00,CUST1337,CUST2390,Germany,Cyprus,820.93,False,Clean,33.91
TXN4203,2023-02-13 18:45:00,CUST1313,CUST2593,Malta,Lithuania,9610.88,False,Clean,16.87
TXN4204,2023-02-13 19:00:00,CUST1074,CUST2999,Cyprus,Lithuania,8944.37,False,Clean,5.79
TXN4205,2023-02-13 19:15:00,CUST1952,CUST2985,Lithuania,Netherlands,14810.1,False,Clean,11.73
TXN4206,2023-02-13 19:30:00,CUST1278,CUST2325,Latvia,Netherlands,13360.52,False,Clean,33.36
TXN4207,2023-02-13 19:45:00,CUST1175,CUST2069,Estonia,Luxembourg,6457.23,False,Clean,5.41
TXN4208,2023-02-13 20:00:00,CUST1895,CUST2660,Lithuania,Lithuania,5887.99,False,Clean,21.38
TXN4209,2023-02-13 20:15:00,CUST1661,CUST2448,Netherlands,Luxembourg,4804.35,False,Clean,7.27
TXN4210,2023-02-13 20:30:00,CUST1272,CUST2528,Cyprus,Cyprus,2709.9,False,Clean,13.59
TXN4211,2023-02-13 20:45:00,CUST1836,CUST2819,Estonia,Lithuania,2502.21,False,Clean,7.64
TXN4212,2023-02-13 21:00:00,CUST1619,CUST2617,Luxembourg,Netherlands,2418.11,False,Clean,30.79
TXN4213,2023-02-13 21:15:00,CUST1650,CUST2165,Lithuania,Estonia,2154.66,False,Clean,22.73
TXN4214,2023-02-13 21:30:00,CUST1861,CUST2488,Germany,Luxembourg,3987.42,False,Clean,32.06
TXN4215,2023-02-13 21:45:00,CUST1782,CUST2713,Netherlands,Luxembourg,4946.7,False,Clean,25.65
TXN4216,2023-02-13 22:00:00,CUST1858,CUST2709,Estonia,Germany,14442.9,False,Clean,34.13
TXN4217,2023-02-13 22:15:00,CUST1930,CUST2426,Germany,Netherlands,8887.86,False,Clean,20.3
TXN4218,2023-02-13 22:30:00,CUST1288,CUST2697,Cyprus,Cyprus,14820.14,False,Clean,24.16
TXN4219,2023-02-13 22:45:00,CUST1723,CUST2834,Luxembourg,Luxembourg,5900.77,False,Clean,22.29
TXN4220,2023-02-13 23:00:00,CUST1892,CUST2265,Netherlands,Estonia,7135.59,False,Clean,19.53
TXN4221,2023-02-13 23:15:00,CUST1271,CUST2875,Latvia,Estonia,5206.39,False,Clean,30.38
TXN4222,2023-02-13 23:30:00,CUST1929,CUST2612,Luxembourg,Estonia,3151.87,False,Clean,24.34
TXN4223,2023-02-13 23:45:00,CUST1065,CUST2342,Germany,Latvia,2575.89,False,Clean,29.04
TXN4224,2023-02-14 00:00:00,CUST1482,CUST2832,Lithuania,Latvia,14203.65,False,Clean,28.59
TXN4225,2023-02-14 00:15:00,CUST1935,CUST2726,Malta,Malta,14808.75,False,Clean,10.73
TXN4226,2023-02-14 00:30:00,CUST1247,CUST2278,Estonia,Estonia,1151.19,False,Clean,24.5
TXN4227,2023-02-14 00:45:00,CUST1155,CUST2674,Netherlands,Luxembourg,2680.02,False,Clean,10.99
TXN4228,2023-02-14 01:00:00,CUST1046,CUST2439,Germany,Cyprus,6641.1,False,Clean,22.5
TXN4229,2023-02-14 01:15:00,CUST1934,CUST2157,Latvia,Lithuania,3201.84,False,Clean,25.32
TXN4230,2023-02-14 01:30:00,CUST1453,CUST2422,Malta,Cyprus,5776.27,False,Clean,34.92
TXN4231,2023-02-14 01:45:00,CUST1200,CUST2251,Estonia,Latvia,2371.9,False,Clean,5.92
TXN4232,2023-02-14 02:00:00,CUST1659,CUST2878,Estonia,Netherlands,7119.42,False,Clean,7.74
TXN4233,2023-02-14 02:15:00,CUST1123,CUST2609,Germany,Luxembourg,4439.57,False,Clean,7.31
TXN4234,2023-02-14 02:30:00,CUST1000,CUST2530,Latvia,Malta,5602.62,False,Clean,16.95
TXN4235,2023-02-14 02:45:00,CUST1967,CUST2327,Cyprus,Latvia,1867.53,False,Clean,29.65
TXN4236,2023-02-14 03:00:00,CUST1758,CUST2961,Malta,Lithuania,6707.86,False,Clean,30.32
TXN4237,2023-02-14 03:15:00,CUST1854,CUST2895,Cyprus,Malta,14757.24,True,Layering,84.32
TXN4238,2023-02-14 03:30:00,CUST1639,CUST2097,Netherlands,Malta,5268.08,False,Clean,31.91
TXN4239,2023-02-14 03:45:00,CUST1190,CUST2513,Germany,Latvia,9688.79,True,Structuring,88.71
TXN4240,2023-02-14 04:00:00,CUST1578,CUST2216,Malta,Cyprus,12726.39,False,Clean,7.64
TXN4241,2023-02-14 04:15:00,CUST1515,CUST2132,Netherlands,Malta,14304.85,False,Clean,6.74
TXN4242,2023-02-14 04:30:00,CUST1441,CUST2260,Luxembourg,Luxembourg,11956.59,False,Clean,30.56
TXN4243,2023-02-14 04:45:00,CUST1920,CUST2125,Cyprus,Cyprus,10064.15,False,Clean,26.91
TXN4244,2023-02-14 05:00:00,CUST1814,CUST2082,Luxembourg,Estonia,12920.47,False,Clean,25.96
TXN4245,2023-02-14 05:15:00,CUST1805,CUST2283,Luxembourg,Estonia,1596.85,False,Clean,15.19
TXN4246,2023-02-14 05:30:00,CUST1142,CUST2683,Malta,Estonia,7211.04,False,Clean,16.4
TXN4247,2023-02-14 05:45:00,CUST1190,CUST2059,Estonia,Malta,14844.22,False,Clean,33.74
TXN4248,2023-02-14 06:00:00,CUST1532,CUST2544,Netherlands,Germany,11659.2,False,Clean,6.91
TXN4249,2023-02-14 06:15:00,CUST1226,CUST2161,Luxembourg,Lithuania,14450.09,False,Clean,28.21
TXN4250,2023-02-14 06:30:00,CUST1312,CUST2284,Latvia,Luxembourg,11804.7,False,Clean,14.29
TXN4251,2023-02-14 06:45:00,CUST1628,CUST2106,Lithuania,Malta,13185.79,False,Clean,6.17
TXN4252,2023-02-14 07:00:00,CUST1948,CUST2105,Cyprus,Netherlands,10744.68,False,Clean,27.28
TXN4253,2023-02-14 07:15:00,CUST1301,CUST2439,Cyprus,Luxembourg,11527.28,False,Clean,14.93
TXN4254,2023-02-14 07:30:00,CUST1653,CUST2228,Latvia,Cyprus,9825.43,True,Structuring,85.69
TXN4255,2023-02-14 07:45:00,CUST1995,CUST2700,Malta,Cyprus,13901.45,False,Clean,26.23
TXN4256,2023-02-14 08:00:00,CUST1459,CUST2582,Malta,Malta,12463.06,False,Clean,21.04
TXN4257,2023-02-14 08:15:00,CUST1400,CUST2318,Malta,Malta,12736.33,False,Clean,28.32
TXN4258,2023-02-14 08:30:00,CUST1550,CUST2464,Netherlands,Lithuania,10258.63,False,Clean,22.43
